RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
394843,65,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,91667.0,82027.0,102493.0,98993.0,103633.0,108583.0,110033.0,111250.0,104833.0,107383.0,106500.0,102833.0,97167.0,96833.0,98833.0,104000.0,102167.0,104167.0,100833.0,102167.0,102000.0,101833.0,99133.0,95717.0,97883.0,98417.0,102667.0,102117.0,101783.0,101783.0,99067.0,103233.0,100400.0,105000.0,102500.0,106000.0,104870.0,106370.0,104037.0,103647.0,104813.0,112897.0,114150.0,118260.0,114577.0,115010.0,107427.0,103860.0,102027.0,108500.0,112000.0,114500.0,113417.0,118333.0,118000.0,119750.0,113500.0,113000.0,112000.0,113333.0,112917.0,109917.0,112083.0,115500.0,120750.0,122583.0,125583.0,127333.0,127900.0,125183.0,124183.0,122783.0,125833.0,121307.0,123507.0,130340.0,139617.0,140167.0,135333.0,131917.0,131833.0,134817.0,131860.0,130693.0,129443.0,134067.0,139233.0,135667.0,133191.0,131024.0,133191.0,138500.0,141115.0,139115.0,139449.0,139083.0,142233.0,140567.0,140950.0,142520.0,142653.0,145020.0,144967.0,146206.0,145039.0,145095.0,143556.0,144056.0,144333.0,148167.0,147750.0,149417.0,151583.0,153883.0,153517.0,149517.0,151267.0,153267.0,156600.0,155633.0,157000.0,158483.0,158650.0,162317.0,165333.0,170417.0,172083.0,173250.0,170667.0,172167.0,174167.0,177667.0,176500.0,176500.0,179667.0,179333.0,184000.0,189033.0,193033.0,198367.0,196667.0,199167.0,199833.0,198833.0,202333.0,199667.0,206667.0,210333.0,217792.0,220792.0,217458.0,212667.0,209333.0,209167.0,210167.0
394367,66,"Baton Rouge, LA",msa,LA,158200.0,160267.0,163300.0,165000.0,164375.0,161125.0,160792.0,158083.0,156000.0,154633.0,157967.0,162383.0,164083.0,165250.0,168167.0,169167.0,168000.0,164000.0,161483.0,159817.0,158715.0,158531.0,160198.0,164967.0,168333.0,166667.0,168317.0,165983.0,168283.0,166600.0,164767.0,165133.0,163833.0,165000.0,162767.0,160767.0,161433.0,162633.0,166633.0,169633.0,171333.0,169000.0,166000.0,161667.0,162667.0,160150.0,164483.0,164483.0,169317.0,170317.0,170100.0,171783.0,170783.0,172667.0,168333.0,166667.0,160450.0,157783.0,156450.0,160667.0,167667.0,173000.0,175667.0,174000.0,173300.0,170050.0,167050.0,162917.0,167650.0,167317.0,166450.0,164383.0,167717.0,171050.0,172633.0,173300.0,175667.0,172167.0,172833.0,170500.0,171500.0,169167.0,175000.0,175667.0,179250.0,178417.0,182750.0,183500.0,181250.0,177733.0,175150.0,174567.0,174583.0,172833.0,173983.0,176617.0,182617.0,185267.0,187600.0,188933.0,190050.0,189083.0,186917.0,180500.0,174583.0,167083.0,166417.0,169333.0,176150.0,179150.0,182817.0,186000.0,189167.0,187800.0,188550.0,185717.0,186083.0,181667.0,184167.0,185167.0,188833.0,189958.0,192708.0,193625.0,193333.0,193250.0,191333.0,194500.0,193833.0,193833.0,189333.0,187667.0,190333.0,194667.0,201333.0,203000.0,200983.0,198193.0,196527.0,197110.0,196533.0,196200.0,195300.0,197000.0,202333.0,206650.0,208317.0,209983.0,213333.0,213667.0,215333.0,218300.0,219633.0,218133.0,215833.0,218167.0,223000.0,228000.0,231332.0,234632.0,236965.0,236770.0,233470.0,232303.0,231750.0,232350.0,232183.0,233933.0,240000.0,244500.0,249500.0,249500.0,243333.0,241667.0,240000.0,243333.0,241667.0
753906,67,"North Port, FL",msa,FL,227083.0,226733.0,228917.0,231167.0,231517.0,221167.0,211033.0,193000.0,187833.0,176967.0,175000.0,168333.0,166983.0,166983.0,168650.0,171667.0,173333.0,169250.0,165917.0,160250.0,159333.0,159667.0,158667.0,160333.0,160000.0,164793.0,163126.0,163126.0,160000.0,158167.0,156500.0,153150.0,151650.0,149317.0,146000.0,145967.0,148300.0,154133.0,156000.0,154333.0,150167.0,148167.0,144833.0,141500.0,140967.0,142633.0,146550.0,148083.0,152083.0,158167.0,162333.0,165217.0,164033.0,164033.0,163800.0,163317.0,167317.0,165950.0,165950.0,165283.0,170000.0,177667.0,183167.0,188167.0,188500.0,186967.0,186967.0,183967.0,184667.0,184667.0,188000.0,188317.0,188650.0,192983.0,198000.0,205167.0,205833.0,204167.0,201667.0,201083.0,201083.0,197833.0,198417.0,200083.0,202833.0,210583.0,216917.0,222417.0,221333.0,219467.0,218882.0,218882.0,220265.0,223267.0,222600.0,223417.0,222333.0,228333.0,232667.0,238000.0,237667.0,235000.0,233333.0,230833.0,232250.0,232250.0,234083.0,234833.0,236500.0,240000.0,244500.0,247833.0,248333.0,246900.0,246900.0,247733.0,249167.0,249133.0,249967.0,251598.0,253298.0,253298.0,253333.0,255000.0,255967.0,255967.0,250967.0,251517.0,251183.0,252850.0,253000.0,255458.0,260458.0,265458.0,270000.0,270000.0,270000.0,268750.0,267750.0,264417.0,263967.0,266383.0,268050.0,269750.0,275667.0,280000.0,280000.0,283417.0,288250.0,293217.0,295800.0,303300.0,310000.0,310000.0,308833.0,313833.0,323000.0,335833.0,345833.0,357750.0,361083.0,367750.0,368333.0,378000.0,388000.0,400700.0,411033.0,419367.0,427067.0,443717.0,459383.0,473150.0,466467.0,460800.0,464950.0,464983.0,451650.0
394908,68,"New Haven, CT",msa,CT,233083.0,236583.0,244317.0,249317.0,250275.0,243958.0,234732.0,224940.0,221590.0,220067.0,218900.0,210583.0,213167.0,216833.0,223167.0,224667.0,227333.0,224333.0,219000.0,213000.0,211333.0,208750.0,212083.0,212050.0,216633.0,217467.0,225917.0,227583.0,234075.0,227325.0,228492.0,212833.0,213833.0,207667.0,212667.0,205487.0,207154.0,210487.0,222667.0,225333.0,223667.0,216500.0,207933.0,202483.0,198650.0,189033.0,181483.0,175483.0,186000.0,193333.0,204333.0,212650.0,216650.0,207983.0,198333.0,198000.0,199333.0,192333.0,186333.0,180333.0,190333.0,194333.0,207667.0,212400.0,219233.0,220867.0,211133.0,199967.0,186333.0,181009.0,177009.0,174676.0,181667.0,189000.0,203333.0,211000.0,214000.0,209000.0,204833.0,200333.0,196667.0,194833.0,190833.0,192333.0,190333.0,197833.0,206000.0,216333.0,222667.0,221667.0,213967.0,202300.0,197633.0,196967.0,196600.0,192917.0,191283.0,196650.0,209200.0,217867.0,221200.0,216983.0,215317.0,209983.0,207667.0,205267.0,202267.0,196267.0,189667.0,198000.0,213000.0,225333.0,229333.0,221333.0,216000.0,208633.0,204967.0,208300.0,204750.0,206642.0,205142.0,212892.0,224000.0,229667.0,234167.0,226833.0,222667.0,212333.0,211667.0,206333.0,206333.0,203750.0,205750.0,212750.0,225333.0,232000.0,235000.0,229250.0,225583.0,220583.0,217817.0,213150.0,206450.0,205133.0,211133.0,224500.0,232633.0,243300.0,246633.0,253167.0,251500.0,253167.0,251667.0,248333.0,243333.0,243333.0,249200.0,262533.0,272533.0,281667.0,282333.0,278000.0,273000.0,270667.0,271000.0,271000.0,271000.0,273333.0,278333.0,288333.0,301667.0,311667.0,316667.0,310000.0,305000.0,299250.0,295917.0
394486,69,"Columbia, SC",msa,SC,131800.0,136133.0,137967.0,139667.0,140292.0,137625.0,133292.0,129250.0,125733.0,127758.0,126675.0,129525.0,130500.0,132583.0,135083.0,139083.0,143500.0,140900.0,136567.0,129900.0,130000.0,128333.0,130500.0,129800.0,129967.0,131133.0,134500.0,139667.0,141167.0,138667.0,134733.0,131400.0,127900.0,126150.0,127983.0,131150.0,133949.0,133405.0,139780.0,138998.0,139542.0,132667.0,132267.0,128933.0,127933.0,127386.0,126786.0,130119.0,131067.0,135722.0,133472.0,135139.0,132717.0,133300.0,132050.0,128667.0,129267.0,127600.0,130183.0,129583.0,130333.0,134667.0,140333.0,142167.0,142750.0,138750.0,137383.0,135950.0,135950.0,132650.0,126483.0,126483.0,130150.0,135583.0,141250.0,141817.0,141567.0,134650.0,133250.0,133583.0,131957.0,128457.0,124791.0,127950.0,131283.0,137950.0,143667.0,147333.0,145667.0,141333.0,139667.0,135500.0,133317.0,130317.0,134150.0,139333.0,143333.0,147733.0,150700.0,153367.0,154267.0,152967.0,152933.0,149633.0,146633.0,143333.0,143000.0,144745.0,149245.0,152912.0,155800.0,156797.0,157463.0,155497.0,155083.0,154417.0,154083.0,150667.0,150667.0,152550.0,156217.0,159883.0,162333.0,165667.0,164333.0,165983.0,165883.0,166217.0,162900.0,158000.0,157833.0,160150.0,166817.0,171400.0,176500.0,180500.0,178583.0,173833.0,169467.0,170967.0,172300.0,170000.0,168300.0,169300.0,173967.0,176333.0,180667.0,186417.0,190750.0,192083.0,193000.0,193833.0,193167.0,192000.0,191200.0,192367.0,198200.0,206500.0,217000.0,218333.0,220000.0,217667.0,220167.0,220833.0,223133.0,222300.0,224967.0,226667.0,233333.0,237667.0,248917.0,255417.0,256833.0,250583.0,245067.0,244300.0,240800.0
394318,70,"Allentown, PA",msa,PA,184167.0,184167.0,187500.0,191667.0,195096.0,191763.0,188429.0,185000.0,181750.0,179417.0,175083.0,173683.0,172683.0,175350.0,180750.0,185000.0,185000.0,182233.0,179650.0,177317.0,176000.0,176333.0,178633.0,178933.0,177683.0,174717.0,179400.0,185317.0,189317.0,186833.0,180250.0,175917.0,171750.0,171667.0,172333.0,167667.0,164333.0,163633.0,171633.0,175467.0,174667.0,173000.0,169133.0,166633.0,164300.0,165333.0,162000.0,157118.0,153752.0,160418.0,168633.0,172667.0,173613.0,170930.0,171663.0,167383.0,164067.0,160000.0,158333.0,156333.0,158000.0,162083.0,167100.0,171100.0,177683.0,177983.0,175650.0,169783.0,170717.0,169133.0,165817.0,163217.0,161467.0,164283.0,167633.0,175933.0,178467.0,176633.0,171667.0,170833.0,167000.0,161833.0,156833.0,155500.0,157300.0,161967.0,173133.0,182167.0,184833.0,179583.0,173000.0,169333.0,167980.0,169063.0,166588.0,163992.0,163825.0,167300.0,173967.0,178967.0,181633.0,181333.0,176333.0,174000.0,171000.0,168333.0,164000.0,162300.0,163300.0,168467.0,173500.0,178317.0,183150.0,182817.0,182967.0,177950.0,178367.0,176900.0,171917.0,170783.0,172283.0,182283.0,187250.0,192250.0,195583.0,193300.0,190883.0,185883.0,185750.0,183167.0,180500.0,179000.0,180667.0,186667.0,193150.0,201633.0,204967.0,206817.0,201633.0,199933.0,196600.0,193300.0,191483.0,193150.0,200150.0,208667.0,215300.0,221300.0,224633.0,226583.0,227933.0,228600.0,229167.0,228150.0,225817.0,225833.0,226833.0,230500.0,238667.0,251000.0,258700.0,260534.0,253867.0,252500.0,251667.0,253333.0,253167.0,254800.0,259800.0,269633.0,279633.0,289633.0,293800.0,290500.0,285467.0,282650.0,279317.0
394561,71,"El Paso, TX",msa,TX,129250.0,129250.0,136467.0,139633.0,138975.0,134342.0,129425.0,129750.0,127983.0,128442.0,128422.0,127522.0,127980.0,121933.0,122900.0,124803.0,128537.0,125220.0,125192.0,124508.0,126683.0,124558.0,121242.0,117017.0,118267.0,121100.0,125000.0,126567.0,128733.0,131112.0,130212.0,130195.0,127650.0,124777.0,123127.0,121460.0,122667.0,121492.0,123158.0,123825.0,125917.0,124900.0,126567.0,124983.0,127667.0,124333.0,125000.0,120000.0,119642.0,117642.0,121708.0,123558.0,128892.0,127325.0,128167.0,125583.0,126417.0,123917.0,121083.0,120383.0,123550.0,124633.0,127000.0,130000.0,131817.0,130400.0,128067.0,127583.0,127333.0,124333.0,121667.0,121650.0,120317.0,123617.0,126633.0,131467.0,130833.0,126800.0,125967.0,125633.0,126667.0,124908.0,124600.0,124767.0,124525.0,126500.0,129000.0,133332.0,133332.0,130165.0,125983.0,126233.0,128067.0,128583.0,126167.0,123500.0,123292.0,125125.0,128792.0,131667.0,132833.0,130500.0,132667.0,130833.0,134133.0,130633.0,131950.0,131983.0,131983.0,133000.0,133333.0,136250.0,140583.0,138400.0,138783.0,137275.0,140792.0,142492.0,141667.0,143583.0,145908.0,148937.0,149687.0,149934.0,148572.0,146655.0,144075.0,144075.0,146625.0,144283.0,146942.0,146142.0,150158.0,150833.0,153833.0,156833.0,157500.0,157000.0,157300.0,157633.0,159300.0,159308.0,158958.0,159925.0,159950.0,163467.0,166817.0,171817.0,175633.0,178967.0,180133.0,178400.0,177000.0,177000.0,179733.0,180117.0,180617.0,183300.0,187000.0,192500.0,195167.0,194833.0,195000.0,195000.0,198333.0,201500.0,207167.0,211408.0,217575.0,219242.0,225500.0,227167.0,228000.0,227000.0,225333.0,228333.0,228817.0
394952,72,"Oxnard, CA",msa,CA,494167.0,491000.0,488167.0,483167.0,470000.0,453000.0,439250.0,425917.0,418750.0,396500.0,382167.0,361333.0,357333.0,351833.0,356833.0,371833.0,391667.0,403333.0,402333.0,390750.0,384083.0,378417.0,378333.0,385000.0,393333.0,400000.0,396667.0,393333.0,394833.0,401500.0,400667.0,401833.0,395167.0,387667.0,373833.0,368833.0,373833.0,381667.0,384000.0,382333.0,381167.0,380500.0,372833.0,369000.0,359000.0,357750.0,350750.0,357417.0,368000.0,378500.0,386833.0,385000.0,384583.0,385083.0,383583.0,389833.0,384167.0,389167.0,389833.0,400667.0,417333.0,431417.0,450750.0,457417.0,462167.0,459500.0,456167.0,454667.0,455667.0,455667.0,451333.0,448000.0,451333.0,460750.0,469083.0,482417.0,492667.0,491000.0,486000.0,476667.0,480000.0,476667.0,480000.0,478333.0,486333.0,496333.0,511333.0,519167.0,519167.0,512500.0,508333.0,511667.0,513000.0,514667.0,508000.0,509167.0,515386.0,526053.0,540803.0,537917.0,543917.0,529667.0,534667.0,528000.0,531667.0,525000.0,527667.0,536000.0,551333.0,560333.0,567000.0,566667.0,568250.0,562833.0,561167.0,569583.0,574833.0,581500.0,568833.0,568667.0,572000.0,583000.0,595083.0,595583.0,592083.0,593667.0,596167.0,596333.0,588000.0,578167.0,573167.0,574833.0,585000.0,596500.0,596500.0,596500.0,596667.0,600000.0,601000.0,598667.0,598167.0,601500.0,604167.0,606000.0,608000.0,610167.0,619667.0,630000.0,647167.0,666333.0,676333.0,686667.0,680000.0,685000.0,681167.0,691167.0,709500.0,728333.0,753333.0,755000.0,764667.0,759667.0,758000.0,763333.0,771667.0,785333.0,789917.0,794917.0,817917.0,827500.0,837500.0,824000.0,810333.0,793667.0,778833.0,780000.0,770000.0
394457,73,"Charleston, SC",msa,SC,197000.0,203000.0,207400.0,211883.0,209050.0,200792.0,195725.0,193558.0,190167.0,189417.0,188542.0,195792.0,195292.0,201167.0,204100.0,206267.0,201183.0,193250.0,189917.0,186667.0,193833.0,197167.0,202833.0,204000.0,205667.0,205000.0,204250.0,210915.0,217248.0,219665.0,215833.0,224500.0,222167.0,226000.0,,200000.0,195000.0,208333.0,212417.0,215750.0,212417.0,203333.0,195667.0,199500.0,204500.0,203833.0,191667.0,188333.0,186667.0,200000.0,211667.0,225000.0,223667.0,214333.0,205033.0,199533.0,205500.0,200467.0,198200.0,196233.0,205400.0,212500.0,217833.0,218167.0,219167.0,217167.0,211150.0,210483.0,209150.0,209333.0,205333.0,208667.0,215333.0,221333.0,219667.0,220667.0,215333.0,212667.0,207833.0,209833.0,206167.0,208817.0,210150.0,216983.0,219833.0,221500.0,226000.0,226000.0,226000.0,220500.0,217833.0,219982.0,220248.0,216915.0,218600.0,221833.0,230167.0,234000.0,237333.0,238833.0,232833.0,233500.0,232667.0,236000.0,231333.0,229667.0,228000.0,230547.0,235047.0,241380.0,246500.0,248333.0,245333.0,241333.0,239833.0,239800.0,245967.0,246133.0,246500.0,246000.0,248667.0,256667.0,259000.0,261500.0,258167.0,256000.0,254167.0,255800.0,255633.0,253633.0,252000.0,252000.0,258300.0,264962.0,271628.0,273078.0,274500.0,274500.0,274083.0,266000.0,264333.0,267417.0,277750.0,281083.0,283000.0,280083.0,279083.0,286917.0,300500.0,311467.0,314967.0,310900.0,312933.0,310342.0,315075.0,322075.0,328950.0,341950.0,349583.0,356300.0,349967.0,343333.0,343333.0,345000.0,352500.0,355567.0,355567.0,364733.0,380017.0,404433.0,417767.0,416083.0,408333.0,401667.0,400667.0,402300.0,390633.0
845158,74,"Dayton, OH",msa,OH,117617.0,122950.0,124817.0,124333.0,122233.0,119733.0,117900.0,114000.0,110967.0,109267.0,108933.0,108967.0,111333.0,115000.0,121167.0,123167.0,124167.0,120333.0,114333.0,113000.0,111667.0,114633.0,111633.0,115350.0,114050.0,118383.0,118317.0,121650.0,124650.0,124667.0,121333.0,111667.0,110250.0,110900.0,114733.0,114817.0,110000.0,113500.0,113167.0,115833.0,114350.0,114317.0,115483.0,110967.0,106734.0,101701.0,99534.0,101300.0,105667.0,113567.0,119067.0,125550.0,128150.0,126817.0,124000.0,118917.0,116417.0,114783.0,113533.0,111033.0,109733.0,114583.0,121567.0,128500.0,128650.0,124333.0,117667.0,112417.0,113550.0,110550.0,111467.0,109317.0,111317.0,114567.0,120583.0,125617.0,128367.0,125200.0,123800.0,121333.0,121467.0,117667.0,114133.0,112117.0,112950.0,118667.0,125300.0,128267.0,125883.0,120967.0,119667.0,116000.0,112167.0,110167.0,110167.0,115983.0,122317.0,128317.0,131627.0,130360.0,129427.0,124967.0,122233.0,123500.0,122333.0,123100.0,120667.0,123650.0,126183.0,126617.0,131300.0,131300.0,135267.0,132600.0,133300.0,131333.0,129000.0,123333.0,123333.0,123333.0,130667.0,134000.0,141633.0,144900.0,143650.0,141017.0,136717.0,136050.0,134717.0,130083.0,129167.0,126983.0,132650.0,136150.0,145000.0,147833.0,150467.0,146800.0,145633.0,141667.0,138800.0,134383.0,133950.0,136883.0,146967.0,152400.0,156633.0,156950.0,162617.0,163317.0,164000.0,159667.0,159667.0,159667.0,155983.0,152617.0,155183.0,163267.0,171633.0,175067.0,175000.0,175000.0,171667.0,171667.0,176167.0,174500.0,172833.0,166667.0,167167.0,179283.0,189617.0,200533.0,195181.0,189848.0,185265.0,183333.0,179983.0
394440,75,"Cape Coral, FL",msa,FL,214667.0,211500.0,211833.0,208667.0,194333.0,179000.0,170133.0,162633.0,154233.0,144933.0,141600.0,137227.0,138560.0,133560.0,129967.0,125933.0,121267.0,118000.0,113183.0,115183.0,116817.0,119167.0,120167.0,121800.0,124933.0,128267.0,128133.0,124333.0,119317.0,115150.0,113983.0,110667.0,113333.0,116417.0,121083.0,121083.0,123000.0,124833.0,130583.0,130583.0,129083.0,123333.0,120000.0,120267.0,119933.0,121267.0,122667.0,128000.0,136667.0,141667.0,143333.0,139333.0,136967.0,132700.0,132700.0,136067.0,142667.0,143000.0,143167.0,144833.0,151500.0,157500.0,163500.0,163833.0,161483.0,156983.0,156567.0,156750.0,159750.0,161833.0,164167.0,165667.0,167967.0,173633.0,176967.0,175667.0,171333.0,168000.0,168333.0,171667.0,173333.0,174333.0,172333.0,177167.0,183167.0,193167.0,193333.0,194000.0,187300.0,184633.0,181300.0,184333.0,190333.0,193000.0,194000.0,190500.0,193500.0,196167.0,199667.0,200750.0,199083.0,198250.0,195833.0,197500.0,200000.0,206000.0,206000.0,209333.0,211667.0,216667.0,216000.0,214167.0,213167.0,212833.0,210633.0,208300.0,209300.0,213317.0,219317.0,222983.0,228983.0,231300.0,231133.0,228483.0,227667.0,226650.0,224983.0,222483.0,223817.0,225483.0,227150.0,226667.0,226667.0,231667.0,235000.0,234833.0,231500.0,229833.0,230667.0,231333.0,234300.0,236067.0,238733.0,242433.0,245000.0,245833.0,242500.0,244167.0,249900.0,254900.0,258233.0,260000.0,265000.0,271667.0,271667.0,268333.0,263333.0,267000.0,271333.0,273667.0,273333.0,275667.0,281667.0,289667.0,297983.0,301997.0,302330.0,305663.0,316650.0,332983.0,344667.0,350938.0,349604.0,344604.0,339417.0,336483.0,339817.0
394648,76,"Greensboro, NC",msa,NC,133167.0,133167.0,136500.0,136667.0,138083.0,134250.0,130417.0,127500.0,125000.0,125500.0,123667.0,123500.0,124333.0,127667.0,132667.0,136667.0,138000.0,135667.0,130667.0,127667.0,125000.0,123167.0,121167.0,120583.0,125417.0,129500.0,132417.0,132083.0,133000.0,130667.0,126000.0,124167.0,125333.0,121917.0,121750.0,117250.0,121833.0,120833.0,123833.0,124353.0,127187.0,124520.0,122167.0,116000.0,114000.0,114667.0,111333.0,116000.0,118000.0,127333.0,132667.0,133333.0,130667.0,123500.0,123217.0,124883.0,125550.0,124917.0,120250.0,122750.0,125250.0,129917.0,133583.0,136667.0,139667.0,135833.0,129500.0,125500.0,122333.0,120192.0,115525.0,119525.0,125333.0,131000.0,132667.0,133000.0,134667.0,132500.0,132833.0,128833.0,126583.0,126333.0,131833.0,134583.0,134833.0,138333.0,145000.0,146167.0,141833.0,136000.0,134250.0,130917.0,131083.0,130417.0,129596.0,130096.0,134762.0,139250.0,146333.0,147000.0,150667.0,145417.0,142000.0,140333.0,137167.0,136500.0,134167.0,138750.0,140750.0,141750.0,142000.0,145582.0,149915.0,149415.0,146167.0,145167.0,147333.0,145000.0,141333.0,142000.0,147000.0,151833.0,156167.0,159500.0,160083.0,156750.0,152750.0,155000.0,151833.0,150000.0,147667.0,150167.0,158667.0,161333.0,166750.0,166417.0,165250.0,162167.0,160417.0,160917.0,159250.0,155333.0,157833.0,160333.0,167000.0,167583.0,173450.0,180117.0,185033.0,185000.0,181667.0,181667.0,183000.0,182000.0,178667.0,180667.0,186667.0,192667.0,196000.0,187667.0,180833.0,172833.0,174500.0,176500.0,177167.0,176833.0,172333.0,171333.0,171000.0,173333.0,176667.0,173083.0,166250.0,160583.0,163167.0,175000.0,187833.0
394399,77,"Boise City, ID",msa,ID,181067.0,182167.0,186217.0,186550.0,185217.0,180500.0,179333.0,175469.0,169331.0,165298.0,164078.0,163050.0,161083.0,157817.0,159150.0,159150.0,159833.0,155033.0,150033.0,144333.0,144933.0,144933.0,144633.0,141167.0,137533.0,137833.0,136000.0,133300.0,130477.0,127477.0,127110.0,123967.0,122267.0,118717.0,116633.0,113333.0,111883.0,111633.0,114967.0,116750.0,118083.0,117167.0,117083.0,118250.0,117500.0,115983.0,116067.0,117733.0,123383.0,127467.0,133467.0,136000.0,139333.0,138333.0,138000.0,137333.0,138667.0,140833.0,138333.0,141665.0,146165.0,152665.0,159667.0,163333.0,166600.0,163267.0,162433.0,163167.0,164833.0,162300.0,157800.0,156100.0,159467.0,164967.0,169667.0,171300.0,173633.0,171633.0,171000.0,169500.0,170417.0,169250.0,168417.0,171500.0,176667.0,181983.0,184817.0,188983.0,190300.0,188733.0,186233.0,183767.0,184500.0,182833.0,183766.0,184266.0,189569.0,196137.0,202287.0,206317.0,207283.0,206633.0,205633.0,203000.0,202267.0,201583.0,201581.0,204981.0,208781.0,215783.0,220117.0,223667.0,226667.0,227500.0,227467.0,226300.0,228150.0,232767.0,236600.0,245583.0,249333.0,256167.0,261133.0,269467.0,274900.0,272933.0,270933.0,269300.0,269944.0,270275.0,273642.0,276647.0,284312.0,290978.0,299413.0,302417.0,304083.0,302333.0,301667.0,303300.0,303300.0,308267.0,309130.0,315778.0,318145.0,321482.0,326500.0,335800.0,348267.0,358433.0,365133.0,371833.0,380000.0,389330.0,398830.0,412163.0,426167.0,441667.0,451667.0,461667.0,468317.0,471650.0,468650.0,465333.0,462817.0,468483.0,473483.0,486167.0,495167.0,513483.0,513317.0,509383.0,490717.0,477383.0,462983.0,448333.0,436633.0
395134,78,"Stockton, CA",msa,CA,272500.0,256167.0,241167.0,234667.0,223167.0,213167.0,209333.0,206333.0,206333.0,193333.0,186667.0,175000.0,173333.0,175167.0,178668.0,184002.0,180168.0,178333.0,174667.0,173333.0,178333.0,178333.0,177500.0,174167.0,170833.0,173667.0,171500.0,173167.0,171167.0,175000.0,173333.0,171833.0,166833.0,168500.0,168750.0,168750.0,165417.0,165167.0,164667.0,164833.0,164000.0,165667.0,163000.0,160833.0,158000.0,158833.0,161667.0,160333.0,164000.0,163167.0,167833.0,167500.0,168833.0,169333.0,171000.0,177167.0,182000.0,183000.0,178000.0,179000.0,184667.0,194667.0,200667.0,210667.0,216333.0,224000.0,224000.0,224583.0,226250.0,229250.0,232667.0,237417.0,239417.0,243083.0,245000.0,249000.0,254000.0,256500.0,258167.0,253000.0,252167.0,248167.0,255000.0,255333.0,261333.0,261333.0,269333.0,274833.0,284333.0,284500.0,279667.0,274500.0,272667.0,276667.0,282667.0,284333.0,290333.0,296667.0,300000.0,301667.0,300667.0,305667.0,307333.0,305333.0,305333.0,302667.0,305667.0,308500.0,317667.0,322250.0,324417.0,327917.0,333333.0,336667.0,332000.0,335250.0,331917.0,338250.0,338333.0,351667.0,359000.0,359000.0,358833.0,356500.0,363000.0,358833.0,357000.0,348500.0,347500.0,351000.0,358000.0,358333.0,363333.0,363333.0,373167.0,369833.0,374833.0,371667.0,371667.0,371667.0,371667.0,375000.0,374167.0,377500.0,380833.0,385000.0,392833.0,398333.0,404833.0,407167.0,413333.0,421833.0,423917.0,425250.0,424417.0,433833.0,450167.0,464333.0,482667.0,491667.0,501667.0,505000.0,505000.0,503333.0,500000.0,502167.0,504000.0,520667.0,535167.0,550000.0,549667.0,535333.0,525333.0,514500.0,513000.0,506333.0,485333.0
